"","Time","pp","pp_nr2"
"229",228,0.00296981784049422,0.0032295272553881
"230",229,0.00349721784004942,0.0032821521928626
"231",230,0.00337804777414671,0.00331467063206928
"232",231,0.0032227250339929,0.00329569669359316
"233",232,0.00372366889912103,0.00327273744839853
"234",233,0.00293324232916348,0.00315709734469343
"235",234,0.00305678000274513,0.00309204852572515
"236",235,0.0030179250461515,0.00307714830816192
"237",236,0.00289075888161148,0.0030882250524083
"238",237,0.00314955151407048,0.00318184387769368
"239",238,0.00337834000432243,0.00326598250094678
"240",239,0.00328515961559282,0.00322869816688743
"241",240,0.00306204470273639,0.00310708130675608
"242",241,0.00278387112276895,0.00307458521216048
"243",242,0.00324252686862435,0.0031147216109469
"244",243,0.00311553351847189,0.00313087886137385
"245",244,0.00312850694172084,0.003192024506906
"246",245,0.00326710334047675,0.00321894577184238
"247",246,0.00300650205463171,0.00314186443400327
"248",247,0.00296399416401982,0.00310991945195439
"249",248,0.00301764847245067,0.00313073727845901
"250",249,0.00339605057212923,0.00320410705608946
"251",250,0.00322516067535616,0.00320521651433882
"252",251,0.00304136631893925,0.00311879212507175
"253",252,0.00286566306021996,0.00309472882642549
"254",253,0.00333906267769635,0.00314773681808065
"255",254,0.00309086508221096,0.0031348710079485
"256",255,0.00313018498127349,0.00310598888841204
"257",256,0.00280965963611379,0.00312089328057762
"258",257,0.00325635947020991,0.00321327015804383
"259",258,0.00332519757960524,0.00328395952281293
"260",259,0.00323237016397928,0.00332479512603888
"261",260,0.00343317867373116,0.00339667357016826
"262",261,0.00385247004617538,0.00343882040951514
"263",262,0.00328012087265961,0.00339352108602201
"264",263,0.00403756625019014,0.0033669539301805
"265",264,0.00307819701265544,0.00322472087260679
"266",265,0.00271839525417558,0.00308606683646092
"267",266,0.00292943211388774,0.00310403134682225
"268",267,0.00338561673249517,0.00318907771634633
"269",268,0.00308702225447632,0.00321184670618225
"270",269,0.00325859195020582,0.00326058723457575
"271",270,0.00372174648301942,0.00333600039706678
"272",271,0.00326718067351197,0.00331645658174026
"273",272,0.00329189433250576,0.00326398168089035
"274",273,0.00295556872151792,0.00324450699717772
"275",274,0.0033938912965823,0.00335143998707022
"276",275,0.00396506687892335,0.00345096200662371
"277",276,0.00331364542944357,0.00333402110353036
"278",277,0.00301165838858911,0.00320447529257075
