"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"243","SNPS",135,"Synopsys Inc.",0.1635,7011,"SYNOPSYS INC",24975,883241,"871607107",1991
"244","SO",93,"Southern Company",0.232741,6811,"SOUTHERN CO",9850,92122,"842587107",1991
"245","SPGI",56,"S&P Global Inc.",0.372239,3432,"S&P GLOBAL INC",7163,64040,"78409V104",1991
"246","SRE",145,"Sempra Energy",0.149212,9338,"SEMPRA ENERGY",8272,1032208,"816851109",1991
"247","STE",300,"STERIS Plc",0.065005,6103,"STERIS PLC",25313,1757898,"G8473T100",1991
"248","STT",274,"State Street Corporation",0.072929,3510,"STATE STREET CORP",10035,93751,"857477103",1991
"249","STZ",182,"Constellation Brands Inc. Class A",0.116172,5197,"CONSTELLATION BRANDS",2710,16918,"21036P108",1991
"250","SWK",403,"Stanley Black & Decker Inc.",0.041182,3498,"STANLEY BLACK & DECKER INC",10016,93556,"854502101",1991
"251","SWKS",349,"Skyworks Solutions Inc.",0.051483,4355,"SKYWORKS SOLUTIONS INC",1327,4127,"83088M102",1991
"252","SYK",101,"Stryker Corporation",0.207077,4019,"STRYKER CORP",10115,310764,"863667101",1991
"253","SYY",169,"Sysco Corporation",0.125254,8745,"SYSCO CORP",10247,96021,"871829107",1991
"254","T",53,"AT&T Inc.",0.381191,1214,"AT&T INC",9899,732717,"00206R102",1991
"255","TAP",451,"Molson Coors Beverage Company Class B",0.029206,1821,"MOLSON COORS BEVERAGE CO",3505,24545,"60871R209",1991
"256","TECH",386,"Bio-Techne Corporation",0.043381,7291,"BIO-TECHNE CORP",15414,842023,"09073M104",1991
"257","TER",368,"Teradyne Inc.",0.046564,1243,"TERADYNE INC",10453,97210,"880770102",1991
"258","TFC",113,"Truist Financial Corporation",0.190866,2544,"TRUIST FINANCIAL CORP",11856,92230,"89832Q109",1991
"259","TFX",440,"Teleflex Incorporated",0.033776,4394,"TELEFLEX INC",10407,96943,"879369106",1991
"260","TGT",98,"Target Corporation",0.219241,3217,"TARGET CORP",3813,27419,"87612E106",1991
"261","TJX",100,"TJX Companies Inc",0.209945,5013,"TJX COS INC (THE)",11672,109198,"872540109",1991
"262","TMO",26,"Thermo Fisher Scientific Inc.",0.665347,9295,"THERMO FISHER SCIENTIFIC INC",10530,97745,"883556102",1991
"263","TRMB",355,"Trimble Inc.",0.049693,1549,"TRIMBLE INC",22815,864749,"896239100",1991
"264","TROW",259,"T. Rowe Price Group",0.081318,437,"PRICE (T. ROWE) GROUP",12138,1113169,"74144T108",1991
"265","TSN",271,"Tyson Foods Inc. Class A",0.07436,6594,"TYSON FOODS INC  -CL A",10793,100493,"902494103",1991
"266","TT",220,"Trane Technologies plc",0.09807,7672,"TRANE TECHNOLOGIES PLC",5959,1466258,"G8994E103",1991
"267","TXN",42,"Texas Instruments Incorporated",0.473407,8193,"TEXAS INSTRUMENTS INC",10499,97476,"882508104",1991
"268","TXT",402,"Textron Inc.",0.041271,4412,"TEXTRON INC",10519,217346,"883203101",1991
"269","TYL",364,"Tyler Technologies Inc.",0.047255,9447,"TYLER TECHNOLOGIES INC",10789,860731,"902252105",1991
"270","UAL",435,"United Airlines Holdings Inc.",0.034445,8026,"UNITED AIRLINES HOLDINGS INC",10795,100517,"910047109",1991
"271","UDR",409,"UDR Inc.",0.040091,6903,"UDR INC",10894,74208,"902653104",1991
"272","UHS",488,"Universal Health Services Inc. Class B",0.021395,6432,"UNIVERSAL HEALTH SVCS INC",11032,352915,"913903100",1991
"273","UNH",8,"UnitedHealth Group Incorporated",1.458253,4950,"UNITEDHEALTH GROUP INC",10903,731766,"91324P102",1991
"274","UNP",51,"Union Pacific Corporation",0.405254,5639,"UNION PACIFIC CORP",10867,100885,"907818108",1991
"275","UPS",50,"United Parcel Service Inc. Class B",0.412211,1824,"UNITED PARCEL SERVICE INC",10920,1090727,"911312106",1991
"276","USB",115,"U.S. Bancorp",0.183303,5218,"US BANCORP",4723,36104,"902973304",1991
"277","VFC",401,"V.F. Corporation",0.041319,3994,"VF CORP",11060,103379,"918204108",1991
"278","VLO",160,"Valero Energy Corporation",0.133118,1958,"VALERO ENERGY CORP",15247,1035002,"91913Y100",1991
"279","VMC",306,"Vulcan Materials Company",0.06269,1451,"VULCAN MATERIALS CO",11228,1396009,"929160109",1991
"280","VNO",498,"Vornado Realty Trust",0.013362,8618,"VORNADO REALTY TRUST",11220,899689,"929042109",1991
"281","VRTX",104,"Vertex Pharmaceuticals Incorporated",0.203132,8188,"VERTEX PHARMACEUTICALS INC",24344,875320,"92532F100",1991
"282","VTRS",439,"Viatris Inc.",0.033824,244,"VIATRIS INC",7637,1792044,"92556V106",1991
"283","VZ",33,"Verizon Communications Inc.",0.552217,7130,"VERIZON COMMUNICATIONS INC",2136,732712,"92343V104",1991
"284","WBA",260,"Walgreens Boots Alliance Inc.",0.080775,1974,"WALGREENS BOOTS ALLIANCE INC",11264,1618921,"931427108",1991
"285","WDC",382,"Western Digital Corporation",0.043866,4149,"WESTERN DIGITAL CORP",11399,106040,"958102105",1991
"286","WEC",227,"WEC Energy Group Inc",0.094205,6035,"WEC ENERGY GROUP INC",11550,783325,"92939U106",1991
"287","WELL",190,"Welltower Inc",0.110159,1598,"WELLTOWER INC",5543,766704,"95040Q104",1991
"288","WFC",43,"Wells Fargo & Company",0.471357,6460,"WELLS FARGO & CO",8007,72971,"949746101",1991
"289","WHR",460,"Whirlpool Corporation",0.027335,5016,"WHIRLPOOL CORP",11465,106640,"963320106",1991
"290","WM",117,"Waste Management Inc.",0.181438,7033,"WASTE MANAGEMENT INC",14477,823768,"94106L109",1991
"291","WMB",185,"Williams Companies Inc.",0.115034,4303,"WILLIAMS COS INC",11506,107263,"969457100",1991
"292","WMT",36,"Walmart Inc.",0.540207,2895,"WALMART INC",11259,104169,"931142103",1991
"293","WRB",420,"W. R. Berkley Corporation",0.037032,5465,"BERKLEY (W R) CORP",14822,11544,"084423102",1991
"294","WST",277,"West Pharmaceutical Services Inc.",0.072241,1155,"WEST PHARMACEUTICAL SVSC INC",11376,105770,"955306105",1991
"295","WY",266,"Weyerhaeuser Company",0.077494,495,"WEYERHAEUSER CO",11456,106535,"962166104",1991
"296","XEL",183,"Xcel Energy Inc.",0.116018,2386,"XCEL ENERGY INC",7977,72903,"98389B100",1991
"297","XOM",11,"Exxon Mobil Corporation",1.149246,4586,"EXXON MOBIL CORP",4503,34088,"30231G102",1991
"298","XRAY",483,"DENTSPLY SIRONA Inc.",0.022399,2433,"DENTSPLY SIRONA INC",13700,818479,"24906P109",1991
"299","ZBRA",353,"Zebra Technologies Corporation Class A",0.049767,8833,"ZEBRA TECHNOLOGIES CP  -CL A",24405,877212,"989207105",1991
"300","ZION",480,"Zions Bancorporation N.A.",0.023289,87,"ZIONS BANCORPORATION NA",11687,109380,"989701107",1991
