"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"243","PNW",477,"Pinnacle West Capital Corporation",0.024121,1454,"PINNACLE WEST CAPITAL CORP",1075,764622,"723484101",1993
"244","PPG",242,"PPG Industries Inc.",0.086615,1121,"PPG INDUSTRIES INC",8247,79879,"693506107",1993
"245","PPL",305,"PPL Corporation",0.063159,1231,"PPL CORP",8455,922224,"69351T106",1993
"246","PSA",152,"Public Storage",0.142146,9873,"PUBLIC STORAGE",10096,1393311,"74460D109",1993
"247","PTC",422,"PTC Inc.",0.036803,867,"PTC INC",18699,857005,"69370C100",1993
"248","PVH",501,"PVH Corp.",0.012641,5062,"PVH CORP",8551,78239,"693656100",1993
"249","PXD",146,"Pioneer Natural Resources Company",0.148998,10862,"PIONEER NATURAL RESOURCES CO",14359,1038357,"723787107",1993
"250","QCOM",41,"Qualcomm Incorporated",0.477571,40,"QUALCOMM INC",24800,804328,"747525103",1993
"251","RCL",478,"Royal Caribbean Group",0.023776,8661,"ROYAL CARIBBEAN GROUP",28191,884887,"V7780T103",1993
"252","REG",459,"Regency Centers Corporation",0.027499,1513,"REGENCY CENTERS CORP",29099,910606,"758849103",1993
"253","REGN",121,"Regeneron Pharmaceuticals Inc.",0.180124,7152,"REGENERON PHARMACEUTICALS",23812,872589,"75886F107",1993
"254","RF",331,"Regions Financial Corporation",0.057069,510,"REGIONS FINANCIAL CORP",4674,1281761,"7591EP100",1993
"255","RHI",472,"Robert Half International Inc.",0.024996,3279,"ROBERT HALF INTL INC",2312,315213,"770323103",1993
"256","RJF",338,"Raymond James Financial Inc.",0.055254,8187,"RAYMOND JAMES FINANCIAL INC",8898,720005,"754730109",1993
"257","ROK",250,"Rockwell Automation Inc.",0.082986,1510,"ROCKWELL AUTOMATION",9203,1024478,"773903109",1993
"258","ROL",474,"Rollins Inc.",0.024756,11187,"ROLLINS INC",9225,84839,"775711104",1993
"259","ROP",163,"Roper Technologies Inc.",0.130923,10821,"ROPER TECHNOLOGIES INC",24925,882835,"776696106",1993
"260","ROST",256,"Ross Stores Inc.",0.081948,5113,"ROSS STORES INC",9248,745732,"778296103",1993
"261","RTX",52,"Raytheon Technologies Corporation",0.404775,11195,"RAYTHEON TECHNOLOGIES CORP",10983,101829,"75513E101",1993
"262","SBUX",75,"Starbucks Corporation",0.27852,1451,"STARBUCKS CORP",25434,829224,"855244109",1993
"263","SCHW",69,"Charles Schwab Corp",0.295455,117,"SCHWAB (CHARLES) CORP",13988,316709,"808513105",1993
"264","SEE",476,"Sealed Air Corporation",0.024282,9658,"SEALED AIR CORP",9555,1012100,"81211K100",1993
"265","SHW",129,"Sherwin-Williams Company",0.169462,11005,"SHERWIN-WILLIAMS CO",9667,89800,"824348106",1993
"266","SIVB",292,"SVB Financial Group",0.067576,2470,"SVB FINANCIAL GROUP",17120,719739,"78486Q101",1993
"267","SJM",395,"J.M. Smucker Company",0.041827,8050,"SMUCKER (JM) CO",9777,91419,"832696405",1993
"268","SLB",144,"Schlumberger NV",0.150401,10479,"SCHLUMBERGER LTD",9465,87347,"806857108",1993
"269","SNA",434,"Snap-on Incorporated",0.034453,5561,"SNAP-ON INC",9778,91440,"833034101",1993
"270","SNPS",135,"Synopsys Inc.",0.1635,5738,"SYNOPSYS INC",24975,883241,"871607107",1993
"271","SO",93,"Southern Company",0.232741,10392,"SOUTHERN CO",9850,92122,"842587107",1993
"272","SPG",218,"Simon Property Group Inc.",0.099891,7840,"SIMON PROPERTY GROUP INC",29389,1063761,"828806109",1993
"273","SPGI",56,"S&P Global Inc.",0.372239,2068,"S&P GLOBAL INC",7163,64040,"78409V104",1993
"274","SRE",145,"Sempra Energy",0.149212,11348,"SEMPRA ENERGY",8272,1032208,"816851109",1993
"275","STE",300,"STERIS Plc",0.065005,193,"STERIS PLC",25313,1757898,"G8473T100",1993
"276","STT",274,"State Street Corporation",0.072929,11319,"STATE STREET CORP",10035,93751,"857477103",1993
"277","STZ",182,"Constellation Brands Inc. Class A",0.116172,8846,"CONSTELLATION BRANDS",2710,16918,"21036P108",1993
"278","SWK",403,"Stanley Black & Decker Inc.",0.041182,9698,"STANLEY BLACK & DECKER INC",10016,93556,"854502101",1993
"279","SWKS",349,"Skyworks Solutions Inc.",0.051483,4094,"SKYWORKS SOLUTIONS INC",1327,4127,"83088M102",1993
"280","SYK",101,"Stryker Corporation",0.207077,9813,"STRYKER CORP",10115,310764,"863667101",1993
"281","SYY",169,"Sysco Corporation",0.125254,2435,"SYSCO CORP",10247,96021,"871829107",1993
"282","T",53,"AT&T Inc.",0.381191,1725,"AT&T INC",9899,732717,"00206R102",1993
"283","TAP",451,"Molson Coors Beverage Company Class B",0.029206,5919,"MOLSON COORS BEVERAGE CO",3505,24545,"60871R209",1993
"284","TECH",386,"Bio-Techne Corporation",0.043381,9827,"BIO-TECHNE CORP",15414,842023,"09073M104",1993
"285","TER",368,"Teradyne Inc.",0.046564,1038,"TERADYNE INC",10453,97210,"880770102",1993
"286","TFC",113,"Truist Financial Corporation",0.190866,4761,"TRUIST FINANCIAL CORP",11856,92230,"89832Q109",1993
"287","TFX",440,"Teleflex Incorporated",0.033776,9165,"TELEFLEX INC",10407,96943,"879369106",1993
"288","TGT",98,"Target Corporation",0.219241,1968,"TARGET CORP",3813,27419,"87612E106",1993
"289","TJX",100,"TJX Companies Inc",0.209945,4905,"TJX COS INC (THE)",11672,109198,"872540109",1993
"290","TMO",26,"Thermo Fisher Scientific Inc.",0.665347,9069,"THERMO FISHER SCIENTIFIC INC",10530,97745,"883556102",1993
"291","TRMB",355,"Trimble Inc.",0.049693,1260,"TRIMBLE INC",22815,864749,"896239100",1993
"292","TROW",259,"T. Rowe Price Group",0.081318,7783,"PRICE (T. ROWE) GROUP",12138,1113169,"74144T108",1993
"293","TSCO",311,"Tractor Supply Company",0.0621,11132,"TRACTOR SUPPLY CO",29736,916365,"892356106",1993
"294","TSN",271,"Tyson Foods Inc. Class A",0.07436,8662,"TYSON FOODS INC  -CL A",10793,100493,"902494103",1993
"295","TT",220,"Trane Technologies plc",0.09807,11250,"TRANE TECHNOLOGIES PLC",5959,1466258,"G8994E103",1993
"296","TXN",42,"Texas Instruments Incorporated",0.473407,4294,"TEXAS INSTRUMENTS INC",10499,97476,"882508104",1993
"297","TXT",402,"Textron Inc.",0.041271,2445,"TEXTRON INC",10519,217346,"883203101",1993
"298","TYL",364,"Tyler Technologies Inc.",0.047255,10727,"TYLER TECHNOLOGIES INC",10789,860731,"902252105",1993
"299","UAL",435,"United Airlines Holdings Inc.",0.034445,11388,"UNITED AIRLINES HOLDINGS INC",10795,100517,"910047109",1993
"300","UDR",409,"UDR Inc.",0.040091,2845,"UDR INC",10894,74208,"902653104",1993
"301","UHS",488,"Universal Health Services Inc. Class B",0.021395,10359,"UNIVERSAL HEALTH SVCS INC",11032,352915,"913903100",1993
"302","UNH",8,"UnitedHealth Group Incorporated",1.458253,1135,"UNITEDHEALTH GROUP INC",10903,731766,"91324P102",1993
"303","UNP",51,"Union Pacific Corporation",0.405254,1377,"UNION PACIFIC CORP",10867,100885,"907818108",1993
"304","UPS",50,"United Parcel Service Inc. Class B",0.412211,5886,"UNITED PARCEL SERVICE INC",10920,1090727,"911312106",1993
"305","USB",115,"U.S. Bancorp",0.183303,9474,"US BANCORP",4723,36104,"902973304",1993
"306","VFC",401,"V.F. Corporation",0.041319,8776,"VF CORP",11060,103379,"918204108",1993
"307","VLO",160,"Valero Energy Corporation",0.133118,7679,"VALERO ENERGY CORP",15247,1035002,"91913Y100",1993
"308","VMC",306,"Vulcan Materials Company",0.06269,11078,"VULCAN MATERIALS CO",11228,1396009,"929160109",1993
"309","VNO",498,"Vornado Realty Trust",0.013362,9386,"VORNADO REALTY TRUST",11220,899689,"929042109",1993
"310","VRTX",104,"Vertex Pharmaceuticals Incorporated",0.203132,10710,"VERTEX PHARMACEUTICALS INC",24344,875320,"92532F100",1993
"311","VTRS",439,"Viatris Inc.",0.033824,7450,"VIATRIS INC",7637,1792044,"92556V106",1993
"312","VZ",33,"Verizon Communications Inc.",0.552217,693,"VERIZON COMMUNICATIONS INC",2136,732712,"92343V104",1993
"313","WBA",260,"Walgreens Boots Alliance Inc.",0.080775,10645,"WALGREENS BOOTS ALLIANCE INC",11264,1618921,"931427108",1993
"314","WDC",382,"Western Digital Corporation",0.043866,8089,"WESTERN DIGITAL CORP",11399,106040,"958102105",1993
"315","WEC",227,"WEC Energy Group Inc",0.094205,9675,"WEC ENERGY GROUP INC",11550,783325,"92939U106",1993
"316","WELL",190,"Welltower Inc",0.110159,1060,"WELLTOWER INC",5543,766704,"95040Q104",1993
"317","WFC",43,"Wells Fargo & Company",0.471357,3991,"WELLS FARGO & CO",8007,72971,"949746101",1993
"318","WHR",460,"Whirlpool Corporation",0.027335,3282,"WHIRLPOOL CORP",11465,106640,"963320106",1993
"319","WM",117,"Waste Management Inc.",0.181438,10852,"WASTE MANAGEMENT INC",14477,823768,"94106L109",1993
"320","WMB",185,"Williams Companies Inc.",0.115034,421,"WILLIAMS COS INC",11506,107263,"969457100",1993
"321","WMT",36,"Walmart Inc.",0.540207,4723,"WALMART INC",11259,104169,"931142103",1993
"322","WRB",420,"W. R. Berkley Corporation",0.037032,1189,"BERKLEY (W R) CORP",14822,11544,"084423102",1993
"323","WRK",444,"WestRock Company",0.03199,10466,"WESTROCK CO",29830,1732845,"96145D105",1993
"324","WST",277,"West Pharmaceutical Services Inc.",0.072241,5417,"WEST PHARMACEUTICAL SVSC INC",11376,105770,"955306105",1993
"325","WY",266,"Weyerhaeuser Company",0.077494,897,"WEYERHAEUSER CO",11456,106535,"962166104",1993
"326","XEL",183,"Xcel Energy Inc.",0.116018,7398,"XCEL ENERGY INC",7977,72903,"98389B100",1993
"327","XOM",11,"Exxon Mobil Corporation",1.149246,4053,"EXXON MOBIL CORP",4503,34088,"30231G102",1993
"328","XRAY",483,"DENTSPLY SIRONA Inc.",0.022399,2255,"DENTSPLY SIRONA INC",13700,818479,"24906P109",1993
"329","ZBRA",353,"Zebra Technologies Corporation Class A",0.049767,7116,"ZEBRA TECHNOLOGIES CP  -CL A",24405,877212,"989207105",1993
"330","ZION",480,"Zions Bancorporation N.A.",0.023289,3140,"ZIONS BANCORPORATION NA",11687,109380,"989701107",1993
