"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"242","NI",427,"NiSource Inc",0.035423,11116,"NISOURCE INC",7974,1111711,"65473P105",1996
"243","NKE",49,"NIKE Inc. Class B",0.412639,11219,"NIKE INC  -CL B",7906,320187,"654106103",1996
"244","NLOK",399,"NortonLifeLock Inc.",0.041499,3366,"NORTONLIFELOCK INC",15855,849399,"668771108",1996
"245","NOC",103,"Northrop Grumman Corp.",0.204169,6092,"NORTHROP GRUMMAN CORP",7985,1133421,"666807102",1996
"246","NSC",127,"Norfolk Southern Corporation",0.172021,1964,"NORFOLK SOUTHERN CORP",7923,702165,"655844108",1996
"247","NTAP",371,"NetApp Inc.",0.046116,1698,"NETAPP INC",61591,1002047,"64110D104",1996
"248","NTRS",324,"Northern Trust Corporation",0.059124,8847,"NORTHERN TRUST CORP",7982,73124,"665859104",1996
"249","NUE",210,"Nucor Corporation",0.101963,7793,"NUCOR CORP",8030,73309,"670346105",1996
"250","NVDA",9,"NVIDIA Corporation",1.345346,4295,"NVIDIA CORP",117768,1045810,"67066G104",1996
"251","NVR",416,"NVR Inc.",0.038022,8483,"NVR INC",12459,906163,"62944T105",1996
"252","NWL",485,"Newell Brands Inc",0.021733,10279,"NEWELL BRANDS INC",7875,814453,"651229106",1996
"253","O",167,"Realty Income Corporation",0.127019,11265,"REALTY INCOME CORP",30822,726728,"756109104",1996
"254","ODFL",262,"Old Dominion Freight Line Inc.",0.079529,3396,"OLD DOMINION FREIGHT",24617,878927,"679580100",1996
"255","OKE",269,"ONEOK Inc.",0.075529,11402,"ONEOK INC",8151,1039684,"682680103",1996
"256","OMC",396,"Omnicom Group Inc",0.041812,10680,"OMNICOM GROUP INC",4066,29989,"681919106",1996
"257","ORCL",63,"Oracle Corporation",0.347945,12451,"ORACLE CORP",12142,1341439,"68389X105",1996
"258","ORLY",159,"O'Reilly Automotive Inc.",0.135024,2381,"O'REILLY AUTOMOTIVE INC",28180,898173,"67103H107",1996
"259","OXY",132,"Occidental Petroleum Corporation",0.16799,7915,"OCCIDENTAL PETROLEUM CORP",8068,797468,"674599105",1996
"260","PARA",389,"Paramount Global Class B",0.042712,10778,"PARAMOUNT GLOBAL",13714,813828,"92556H206",1996
"261","PAYX",180,"Paychex Inc.",0.116589,5249,"PAYCHEX INC",8402,723531,"704326107",1996
"262","PCAR",233,"PACCAR Inc",0.090275,10160,"PACCAR INC",8253,75362,"693718108",1996
"263","PEAK",391,"Healthpeak Properties Inc.",0.042391,12467,"HEALTHPEAK PROPERTIES INC",13125,765880,"42250P103",1996
"264","PEG",226,"Public Service Enterprise Group Inc",0.094943,3827,"PUBLIC SERVICE ENTRP GRP INC",8810,788784,"744573106",1996
"265","PENN",494,"Penn National Gaming Inc.",0.017348,4088,"PENN ENTERTAINMENT INC",30259,921738,"707569109",1996
"266","PEP",23,"PepsiCo Inc.",0.70371,2139,"PEPSICO INC",8479,77476,"713448108",1996
"267","PFE",19,"Pfizer Inc.",0.808569,310,"PFIZER INC",8530,78003,"717081103",1996
"268","PG",13,"Procter & Gamble Company",0.987723,1238,"PROCTER & GAMBLE CO",8762,80424,"742718109",1996
"269","PGR",112,"Progressive Corporation",0.191992,5643,"PROGRESSIVE CORP-OHIO",13341,80661,"743315103",1996
"270","PH",199,"Parker-Hannifin Corporation",0.106218,11082,"PARKER-HANNIFIN CORP",8358,76334,"701094104",1996
"271","PHM",454,"PulteGroup Inc.",0.028739,11164,"PULTEGROUP INC",8823,822416,"745867101",1996
"272","PKI",334,"PerkinElmer Inc.",0.056163,2703,"PERKINELMER INC",4145,31791,"714046109",1996
"273","PLD",76,"Prologis Inc.",0.276903,434,"PROLOGIS INC",29984,1045609,"74340W103",1996
"274","PNC",109,"PNC Financial Services Group Inc.",0.195884,3621,"PNC FINANCIAL SVCS GROUP INC",8245,713676,"693475105",1996
"275","PNR",482,"Pentair plc",0.022972,7157,"PENTAIR PLC",8463,77360,"G7S00T104",1996
"276","PNW",477,"Pinnacle West Capital Corporation",0.024121,6045,"PINNACLE WEST CAPITAL CORP",1075,764622,"723484101",1996
"277","POOL",398,"Pool Corporation",0.041593,3555,"POOL CORP",61420,945841,"73278L105",1996
"278","PPG",242,"PPG Industries Inc.",0.086615,4718,"PPG INDUSTRIES INC",8247,79879,"693506107",1996
"279","PPL",305,"PPL Corporation",0.063159,12682,"PPL CORP",8455,922224,"69351T106",1996
"280","PSA",152,"Public Storage",0.142146,7263,"PUBLIC STORAGE",10096,1393311,"74460D109",1996
"281","PTC",422,"PTC Inc.",0.036803,8571,"PTC INC",18699,857005,"69370C100",1996
"282","PVH",501,"PVH Corp.",0.012641,11160,"PVH CORP",8551,78239,"693656100",1996
"283","PWR",332,"Quanta Services Inc.",0.056996,2244,"QUANTA SERVICES INC",66446,1050915,"74762E102",1996
"284","PXD",146,"Pioneer Natural Resources Company",0.148998,8205,"PIONEER NATURAL RESOURCES CO",14359,1038357,"723787107",1996
"285","QCOM",41,"Qualcomm Incorporated",0.477571,11056,"QUALCOMM INC",24800,804328,"747525103",1996
"286","QRVO",443,"Qorvo Inc.",0.03229,12524,"QORVO INC",64853,1604778,"74736K101",1996
"287","RCL",478,"Royal Caribbean Group",0.023776,2009,"ROYAL CARIBBEAN GROUP",28191,884887,"V7780T103",1996
"288","RE",455,"Everest Re Group Ltd.",0.028641,6258,"EVEREST RE GROUP LTD",61388,1095073,"G3223R108",1996
"289","REG",459,"Regency Centers Corporation",0.027499,8254,"REGENCY CENTERS CORP",29099,910606,"758849103",1996
"290","REGN",121,"Regeneron Pharmaceuticals Inc.",0.180124,5239,"REGENERON PHARMACEUTICALS",23812,872589,"75886F107",1996
"291","RF",331,"Regions Financial Corporation",0.057069,7393,"REGIONS FINANCIAL CORP",4674,1281761,"7591EP100",1996
"292","RHI",472,"Robert Half International Inc.",0.024996,10150,"ROBERT HALF INTL INC",2312,315213,"770323103",1996
"293","RJF",338,"Raymond James Financial Inc.",0.055254,4118,"RAYMOND JAMES FINANCIAL INC",8898,720005,"754730109",1996
"294","RL",500,"Ralph Lauren Corporation Class A",0.013053,11854,"RALPH LAUREN CORP",64891,1037038,"751212101",1996
"295","RMD",212,"ResMed Inc.",0.101226,742,"RESMED INC",31887,943819,"761152107",1996
"296","ROK",250,"Rockwell Automation Inc.",0.082986,3616,"ROCKWELL AUTOMATION",9203,1024478,"773903109",1996
"297","ROL",474,"Rollins Inc.",0.024756,5638,"ROLLINS INC",9225,84839,"775711104",1996
"298","ROP",163,"Roper Technologies Inc.",0.130923,10588,"ROPER TECHNOLOGIES INC",24925,882835,"776696106",1996
"299","ROST",256,"Ross Stores Inc.",0.081948,2393,"ROSS STORES INC",9248,745732,"778296103",1996
"300","RTX",52,"Raytheon Technologies Corporation",0.404775,203,"RAYTHEON TECHNOLOGIES CORP",10983,101829,"75513E101",1996
"301","SBUX",75,"Starbucks Corporation",0.27852,11270,"STARBUCKS CORP",25434,829224,"855244109",1996
"302","SCHW",69,"Charles Schwab Corp",0.295455,3375,"SCHWAB (CHARLES) CORP",13988,316709,"808513105",1996
"303","SEE",476,"Sealed Air Corporation",0.024282,4086,"SEALED AIR CORP",9555,1012100,"81211K100",1996
"304","SHW",129,"Sherwin-Williams Company",0.169462,8719,"SHERWIN-WILLIAMS CO",9667,89800,"824348106",1996
"305","SIVB",292,"SVB Financial Group",0.067576,10449,"SVB FINANCIAL GROUP",17120,719739,"78486Q101",1996
"306","SJM",395,"J.M. Smucker Company",0.041827,909,"SMUCKER (JM) CO",9777,91419,"832696405",1996
"307","SLB",144,"Schlumberger NV",0.150401,3853,"SCHLUMBERGER LTD",9465,87347,"806857108",1996
"308","SNA",434,"Snap-on Incorporated",0.034453,838,"SNAP-ON INC",9778,91440,"833034101",1996
"309","SNPS",135,"Synopsys Inc.",0.1635,12244,"SYNOPSYS INC",24975,883241,"871607107",1996
"310","SO",93,"Southern Company",0.232741,7639,"SOUTHERN CO",9850,92122,"842587107",1996
"311","SPG",218,"Simon Property Group Inc.",0.099891,6321,"SIMON PROPERTY GROUP INC",29389,1063761,"828806109",1996
"312","SPGI",56,"S&P Global Inc.",0.372239,8702,"S&P GLOBAL INC",7163,64040,"78409V104",1996
"313","SRE",145,"Sempra Energy",0.149212,9666,"SEMPRA ENERGY",8272,1032208,"816851109",1996
"314","STE",300,"STERIS Plc",0.065005,9775,"STERIS PLC",25313,1757898,"G8473T100",1996
"315","STT",274,"State Street Corporation",0.072929,6671,"STATE STREET CORP",10035,93751,"857477103",1996
"316","STZ",182,"Constellation Brands Inc. Class A",0.116172,8946,"CONSTELLATION BRANDS",2710,16918,"21036P108",1996
"317","SWK",403,"Stanley Black & Decker Inc.",0.041182,8724,"STANLEY BLACK & DECKER INC",10016,93556,"854502101",1996
"318","SWKS",349,"Skyworks Solutions Inc.",0.051483,2493,"SKYWORKS SOLUTIONS INC",1327,4127,"83088M102",1996
"319","SYK",101,"Stryker Corporation",0.207077,6702,"STRYKER CORP",10115,310764,"863667101",1996
"320","SYY",169,"Sysco Corporation",0.125254,2306,"SYSCO CORP",10247,96021,"871829107",1996
"321","T",53,"AT&T Inc.",0.381191,561,"AT&T INC",9899,732717,"00206R102",1996
"322","TAP",451,"Molson Coors Beverage Company Class B",0.029206,1408,"MOLSON COORS BEVERAGE CO",3505,24545,"60871R209",1996
"323","TDY",345,"Teledyne Technologies Incorporated",0.052709,6560,"TELEDYNE TECHNOLOGIES INC",126721,1094285,"879360105",1996
"324","TECH",386,"Bio-Techne Corporation",0.043381,1834,"BIO-TECHNE CORP",15414,842023,"09073M104",1996
"325","TER",368,"Teradyne Inc.",0.046564,7196,"TERADYNE INC",10453,97210,"880770102",1996
"326","TFC",113,"Truist Financial Corporation",0.190866,3882,"TRUIST FINANCIAL CORP",11856,92230,"89832Q109",1996
"327","TFX",440,"Teleflex Incorporated",0.033776,352,"TELEFLEX INC",10407,96943,"879369106",1996
"328","TGT",98,"Target Corporation",0.219241,3258,"TARGET CORP",3813,27419,"87612E106",1996
"329","TJX",100,"TJX Companies Inc",0.209945,5708,"TJX COS INC (THE)",11672,109198,"872540109",1996
"330","TMO",26,"Thermo Fisher Scientific Inc.",0.665347,3784,"THERMO FISHER SCIENTIFIC INC",10530,97745,"883556102",1996
"331","TRMB",355,"Trimble Inc.",0.049693,11646,"TRIMBLE INC",22815,864749,"896239100",1996
"332","TROW",259,"T. Rowe Price Group",0.081318,4667,"PRICE (T. ROWE) GROUP",12138,1113169,"74144T108",1996
"333","TRV",192,"Travelers Companies Inc.",0.109335,705,"TRAVELERS COS INC",62689,86312,"89417E109",1996
"334","TSCO",311,"Tractor Supply Company",0.0621,1080,"TRACTOR SUPPLY CO",29736,916365,"892356106",1996
"335","TSN",271,"Tyson Foods Inc. Class A",0.07436,2649,"TYSON FOODS INC  -CL A",10793,100493,"902494103",1996
"336","TT",220,"Trane Technologies plc",0.09807,9400,"TRANE TECHNOLOGIES PLC",5959,1466258,"G8994E103",1996
"337","TTWO",327,"Take-Two Interactive Software Inc.",0.057872,1870,"TAKE-TWO INTERACTIVE SFTWR",64630,946581,"874054109",1996
"338","TXN",42,"Texas Instruments Incorporated",0.473407,1306,"TEXAS INSTRUMENTS INC",10499,97476,"882508104",1996
"339","TXT",402,"Textron Inc.",0.041271,9808,"TEXTRON INC",10519,217346,"883203101",1996
"340","TYL",364,"Tyler Technologies Inc.",0.047255,5109,"TYLER TECHNOLOGIES INC",10789,860731,"902252105",1996
"341","UAL",435,"United Airlines Holdings Inc.",0.034445,7606,"UNITED AIRLINES HOLDINGS INC",10795,100517,"910047109",1996
"342","UDR",409,"UDR Inc.",0.040091,7012,"UDR INC",10894,74208,"902653104",1996
"343","UHS",488,"Universal Health Services Inc. Class B",0.021395,8156,"UNIVERSAL HEALTH SVCS INC",11032,352915,"913903100",1996
"344","UNH",8,"UnitedHealth Group Incorporated",1.458253,6869,"UNITEDHEALTH GROUP INC",10903,731766,"91324P102",1996
"345","UNP",51,"Union Pacific Corporation",0.405254,9634,"UNION PACIFIC CORP",10867,100885,"907818108",1996
"346","UPS",50,"United Parcel Service Inc. Class B",0.412211,8031,"UNITED PARCEL SERVICE INC",10920,1090727,"911312106",1996
"347","USB",115,"U.S. Bancorp",0.183303,661,"US BANCORP",4723,36104,"902973304",1996
"348","VFC",401,"V.F. Corporation",0.041319,10515,"VF CORP",11060,103379,"918204108",1996
"349","VLO",160,"Valero Energy Corporation",0.133118,3982,"VALERO ENERGY CORP",15247,1035002,"91913Y100",1996
"350","VMC",306,"Vulcan Materials Company",0.06269,9299,"VULCAN MATERIALS CO",11228,1396009,"929160109",1996
"351","VNO",498,"Vornado Realty Trust",0.013362,12732,"VORNADO REALTY TRUST",11220,899689,"929042109",1996
"352","VRSN",342,"VeriSign Inc.",0.054171,9776,"VERISIGN INC",66368,1014473,"92343E102",1996
"353","VRTX",104,"Vertex Pharmaceuticals Incorporated",0.203132,4363,"VERTEX PHARMACEUTICALS INC",24344,875320,"92532F100",1996
"354","VTRS",439,"Viatris Inc.",0.033824,11351,"VIATRIS INC",7637,1792044,"92556V106",1996
"355","VZ",33,"Verizon Communications Inc.",0.552217,10420,"VERIZON COMMUNICATIONS INC",2136,732712,"92343V104",1996
"356","WAB",354,"Westinghouse Air Brake Technologies Corporation",0.04976,5506,"WABTEC CORP",60979,943452,"929740108",1996
"357","WAT",316,"Waters Corporation",0.060225,11465,"WATERS CORP",61574,1000697,"941848103",1996
"358","WBA",260,"Walgreens Boots Alliance Inc.",0.080775,9835,"WALGREENS BOOTS ALLIANCE INC",11264,1618921,"931427108",1996
"359","WDC",382,"Western Digital Corporation",0.043866,12813,"WESTERN DIGITAL CORP",11399,106040,"958102105",1996
"360","WEC",227,"WEC Energy Group Inc",0.094205,6597,"WEC ENERGY GROUP INC",11550,783325,"92939U106",1996
"361","WELL",190,"Welltower Inc",0.110159,4572,"WELLTOWER INC",5543,766704,"95040Q104",1996
"362","WFC",43,"Wells Fargo & Company",0.471357,2346,"WELLS FARGO & CO",8007,72971,"949746101",1996
"363","WHR",460,"Whirlpool Corporation",0.027335,6196,"WHIRLPOOL CORP",11465,106640,"963320106",1996
"364","WM",117,"Waste Management Inc.",0.181438,4809,"WASTE MANAGEMENT INC",14477,823768,"94106L109",1996
"365","WMB",185,"Williams Companies Inc.",0.115034,3009,"WILLIAMS COS INC",11506,107263,"969457100",1996
"366","WMT",36,"Walmart Inc.",0.540207,10826,"WALMART INC",11259,104169,"931142103",1996
"367","WRB",420,"W. R. Berkley Corporation",0.037032,12599,"BERKLEY (W R) CORP",14822,11544,"084423102",1996
"368","WRK",444,"WestRock Company",0.03199,8402,"WESTROCK CO",29830,1732845,"96145D105",1996
"369","WST",277,"West Pharmaceutical Services Inc.",0.072241,9679,"WEST PHARMACEUTICAL SVSC INC",11376,105770,"955306105",1996
"370","WTW",295,"Willis Towers Watson Public Limited Company",0.066448,11484,"WILLIS TOWERS WATSON PLC",144009,1140536,"G96629103",1996
"371","WY",266,"Weyerhaeuser Company",0.077494,1191,"WEYERHAEUSER CO",11456,106535,"962166104",1996
"372","XEL",183,"Xcel Energy Inc.",0.116018,1341,"XCEL ENERGY INC",7977,72903,"98389B100",1996
"373","XOM",11,"Exxon Mobil Corporation",1.149246,12339,"EXXON MOBIL CORP",4503,34088,"30231G102",1996
"374","XRAY",483,"DENTSPLY SIRONA Inc.",0.022399,7035,"DENTSPLY SIRONA INC",13700,818479,"24906P109",1996
"375","YUM",209,"Yum! Brands Inc.",0.102099,11298,"YUM BRANDS INC",65417,1041061,"988498101",1996
"376","ZBRA",353,"Zebra Technologies Corporation Class A",0.049767,6463,"ZEBRA TECHNOLOGIES CP  -CL A",24405,877212,"989207105",1996
"377","ZION",480,"Zions Bancorporation N.A.",0.023289,6300,"ZIONS BANCORPORATION NA",11687,109380,"989701107",1996
