"","Time","pp","pp_nr2"
"260",259,0.005057825736003,0.00494405854422613
"261",260,0.00336001979719315,0.00459593845936481
"262",261,0.00577957739005797,0.00494763962303131
"263",262,0.00669877197859543,0.005340602812427
"264",263,0.00405594627954997,0.00488264441193923
"265",264,0.00360147465419556,0.00447339781021044
"266",265,0.00467134060454555,0.00453502931645504
"267",266,0.00440263944411916,0.00460674876311531
"268",267,0.00494477167376317,0.00451430549849722
"269",268,0.00533838657429442,0.00451938042498844
"270",269,0.00645828107371926,0.004852075291569
"271",270,0.00348831600110446,0.00463527670080551
"272",271,0.00402436731383204,0.00436901867213295
"273",272,0.00357981491833925,0.00432721903559537
"274",273,0.00414036790607497,0.0045222251541684
"275",274,0.00586888159159571,0.00462985609278724
"276",275,0.00366251144441776,0.00441211454114738
"277",276,0.00542527300837849,0.00455004144902485
"278",277,0.00706134684151039,0.00487818419278839
"279",278,0.00410581805876323,0.00480313179820798
"280",279,0.00520042981952429,0.00502357454717868
"281",280,0.00731924106366932,0.00548094060974937
"282",281,0.00421039530192502,0.00515623637884241
"283",282,0.00510293671063014,0.0048656945830782
"284",283,0.00533463366861854,0.00482671600748321
"285",284,0.00488222975400276,0.00464396004557859
"286",285,0.00296818867458829,0.00426532697743109
"287",286,0.00390938323107548,0.00450456579995424
"288",287,0.00701833822365318,0.00497374641192335
"289",288,0.00546425965148956,0.00468587555950259
"290",289,0.00274352419988385,0.0040183718154392
"291",290,0.00396624620771036,0.00393073971364665
"292",291,0.00370559954483594,0.0039058943276058
"293",292,0.00330336048500612,0.00372443946198686
"294",293,0.00280096298748893,0.00379326222286878
"295",294,0.00531582100666128,0.00427057156688672
"296",295,0.00502848365743245,0.0043332842586871
"297",296,0.0031712464406155,0.00385854638213194
"298",297,0.00307817870218839,0.00361519638736982
"299",298,0.00305662519531325,0.00364952834082298
"300",299,0.00348921602458826,0.00390518855470931
"301",300,0.0045634035486728,0.00422336373662238
"302",301,0.00369659694842994,0.00441239097647341
"303",302,0.00471992362872697,0.00487211369527675
"304",303,0.00626643576348821,0.00546486072642297
"305",304,0.00788722156236569,0.00575795505025549
"306",305,0.00601200278227528,0.00579243584779974
"307",306,0.0038596050153501,0.00566497551081302
"308",307,0.00677064313952412,0.00582989187312628
"309",308,0.00686917696148157,0.006074734431191
